rank,word,freq_per_million,zipf
832,একা,178.0,5.25
833,এছাড়া,178.0,5.25
834,এভাবে,178.0,5.25
835,কমিটি,178.0,5.25
836,চোখে,178.0,5.25
837,জানান,178.0,5.25
838,টিভি,178.0,5.25
839,ঢাকার,178.0,5.25
840,তৃতীয়,178.0,5.25
841,নিয়েছে,178.0,5.25
842,পদে,178.0,5.25
843,প্রতিবাদ,178.0,5.25
844,বাসায়,178.0,5.25
845,মোট,178.0,5.25
846,রাস্তায়,178.0,5.25
847,আজকের,174.0,5.24
848,আবেদন,174.0,5.24
849,আসুন,174.0,5.24
850,আহ্বান,174.0,5.24
851,গ্রামের,174.0,5.24
852,চুক্তি,174.0,5.24
853,জনগণের,174.0,5.24
854,জনের,174.0,5.24
855,ধর্মীয়,174.0,5.24
856,নাগরিক,174.0,5.24
857,নানা,174.0,5.24
858,নিজ,174.0,5.24
859,পরিচালনা,174.0,5.24
860,বাকি,174.0,5.24
861,বেঁচে,174.0,5.24
862,মন্তব্য,174.0,5.24
